"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"10","Public","9","Other social policy areas","2","Benefits in kind","922","Other social policy areas - Other benefits in kind","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,272.09750840453,,
"10","Public","9","Other social policy areas","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions",,,0,,
"10","Public","9","Other social policy areas","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,125457,,
"10","Public","9","Other social policy areas","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,995.47957983716,,
"10","Public","90","Total","0","Total","0","Total","NCUR","At current prices in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions",,,194662.1,,
"10","Public","90","Total","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,13762148.045,,
"10","Public","90","Total","0","Total","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,162971.49191859,,
"10","Public","90","Total","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions",,,130314.59,,
"10","Public","90","Total","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,6252186,,
"10","Public","90","Total","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,90490.030257742,,
"10","Public","90","Total","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","TUR","Turkey","2013","2013","TRY","Turkish Lira","6","millions",,,64619.985,,
"10","Public","90","Total","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,7204061.045,,
"10","Public","90","Total","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,71260.803650431,,
"20","Mandatory private","1","Old age","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,1591266,,
"20","Mandatory private","1","Old age","1","Cash benefits","111","Old age - Pension","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,824902,,
"20","Mandatory private","1","Old age","1","Cash benefits","112","Old age - Early retirement pension","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,766364,,
"20","Mandatory private","1","Old age","1","Cash benefits","113","Old age - Other cash benefits","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","1","Old age","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,1591266,,
"20","Mandatory private","1","Old age","2","Benefits in kind","121","Old age - Residential care / Home-help services","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","1","Old age","2","Benefits in kind","122","Old age - Other benefits in kind","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","1","Old age","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","2","Survivors","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,327185,,
"20","Mandatory private","2","Survivors","1","Cash benefits","211","Survivors - Pension","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,327185,,
"20","Mandatory private","2","Survivors","1","Cash benefits","212","Survivors - Other cash benefits","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","2","Survivors","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,327185,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","221","Survivors - Funeral expenses","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","222","Survivors - Other benefits in kind","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","2","Survivors","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,300735,,
"20","Mandatory private","3","Incapacity related","0","Total","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,21.175,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","311","Incapacity related - Disability pensions","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,300735,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","312","Incapacity related - Pensions (occupational injury and disease)","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","313","Incapacity related - Paid sick leave (occupational injury and disease)","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","314","Incapacity related - Paid sick leave (other sickness daily allowances)","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,21.175,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","315","Incapacity related - Other cash benefits","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,300735,,
"20","Mandatory private","3","Incapacity related","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","ISR","Israel","2013","2013","ILS","New Israeli Sheqel","6","millions",,,21.175,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","321","Incapacity related - Residential care / Home-help services","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","322","Incapacity related - Rehabilitation services","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","323","Incapacity related - Other benefits in kind","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","3","Incapacity related","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","4","Health","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,1599911.014,,
"20","Mandatory private","4","Health","1","Cash benefits","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,1599911.014,,
"20","Mandatory private","4","Health","2","Benefits in kind","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","5","Family","0","Total","0","Total","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
"20","Mandatory private","5","Family","1","Cash benefits","511","Family - Family allowances","NCUR","At current prices in national currency, in millions","CHL","Chile","2013","2013","CLP","Chilean Peso","6","millions",,,0,,
